longitude,latitude,housing_median_age,median_house_value,bedroom_ratio,household_rooms,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-117.75,33.54,21,378200,0.177247159,6.239971347,1,0,0,0,0
-117.77,33.51,29,500001,0.215041783,5.953565506,1,0,0,0,0
-117.77,33.55,28,499100,0.14673913,7.386861314,1,0,0,0,0
-117.73,33.57,5,194400,0.208333333,5.961174714,1,0,0,0,0
-117.86,33.67,16,450000,0.25,4,1,0,0,0,0
-117.82,33.67,15,350000,0.271287129,3.869731801,1,0,0,0,0
-117.83,33.67,17,275000,0.243356112,4.703571429,1,0,0,0,0
-117.83,33.66,15,272800,0.185987261,5.233333333,1,0,0,0,0
-117.83,33.66,16,291700,0.244599746,4.336088154,1,0,0,0,0
-117.81,33.67,24,269000,0.168193384,6.37987013,1,0,0,0,0
-117.8,33.66,16,223400,0.195908733,5.145748988,1,0,0,0,0
-117.81,33.66,16,383900,0.135077793,6.147826087,1,0,0,0,0
-117.81,33.66,20,274200,0.171869519,6.157667387,1,0,0,0,0
-117.82,33.66,24,278400,0.151644192,7.176570458,1,0,0,0,0
-117.84,33.64,11,198300,0.246929825,4.198895028,1,0,0,0,0
-117.87,33.61,25,500001,0.158359065,6.514367816,1,0,0,0,0
-117.86,33.61,15,500001,0.151049828,7.138702461,1,0,0,0,0
-117.88,33.55,27,500001,0.138718174,7.493421053,1,0,0,0,0
-117.84,33.6,21,500001,0.135949544,7.432291667,1,0,0,0,0
-117.86,33.62,23,500001,0.129816804,9.176811594,1,0,0,0,0
-117.86,33.62,17,500001,0.124705882,7.474874372,1,0,0,0,0
-117.85,33.62,18,500001,0.144032922,6.75,1,0,0,0,0
-117.85,33.61,14,500001,0.170737327,6.47761194,1,0,0,0,0
-117.85,33.62,13,500001,0.126733436,7.842900302,1,0,0,0,0
-117.86,33.63,17,500001,0.178029079,5.79588015,1,0,0,0,0
-117.77,33.54,28,500001,0.1460047,7.30472103,1,0,0,0,0
-117.76,33.54,28,466400,0.146222222,6.965944272,1,0,0,0,0
-117.77,33.54,47,373700,0.211003236,5.309278351,1,0,0,0,0
-117.77,33.53,46,384700,0.215876089,4.611607143,1,0,0,0,0
-117.8,33.52,50,500001,0.296006944,5.12,1,0,0,0,0
-117.76,33.53,28,426100,0.161750405,6.427083333,1,0,0,0,0
-117.76,33.53,18,391900,0.174007444,5.55862069,1,0,0,0,0
-117.76,33.53,24,500001,0.164370546,6.340361446,1,0,0,0,0
-117.77,33.53,32,445600,0.212130937,5.738489871,1,0,0,0,0
-117.78,33.51,44,500001,0.180578287,6.839552239,1,0,0,0,0
-117.73,33.63,15,161800,0.20598469,4.90443686,1,0,0,0,0
-117.74,33.62,16,231400,0.179003387,5.548993289,1,0,0,0,0
-117.75,33.64,9,182300,0.196878752,4.610701107,1,0,0,0,0
-117.72,33.62,21,110000,0.223083549,5.080962801,1,0,0,0,0
-117.72,33.62,19,105800,0.234265734,4.100358423,1,0,0,0,0
-117.71,33.61,25,80300,0.239014647,4.798722045,1,0,0,0,0
-117.72,33.63,15,162500,0.18722467,6.742574257,1,0,0,0,0
-117.72,33.62,19,86900,0.218279384,4.715918367,1,0,0,0,0
-117.73,33.61,16,186800,0.220338983,4.876033058,1,0,0,0,0
-117.74,33.62,16,241700,0.312334569,3.517690875,1,0,0,0,0
-117.74,33.61,16,229800,0.209226299,5.042124542,1,0,0,0,0
-117.74,33.61,17,180800,0.224007561,4.776523702,1,0,0,0,0
-117.75,33.61,17,186500,0.226490596,4.787356322,1,0,0,0,0
-117.75,33.6,5,255600,0.235436893,5.215189873,1,0,0,0,0
-117.75,33.61,16,227600,0.214977974,4.642126789,1,0,0,0,0
-117.73,33.61,17,120600,0.222817764,4.631205674,1,0,0,0,0
-117.7,33.61,16,322600,0.305778153,3.456268222,1,0,0,0,0
-117.7,33.6,26,74300,0.221638195,4.867803838,1,0,0,0,0
-117.71,33.6,8,229800,0.226194052,5.292527822,1,0,0,0,0
-117.71,33.6,25,74800,0.237130521,4.603975535,1,0,0,0,0
-117.72,33.61,26,80400,0.227742253,4.517777778,1,0,0,0,0
-117.72,33.61,26,81100,0.234074632,4.542808219,1,0,0,0,0
-117.71,33.61,26,74100,0.238345371,4.594268477,1,0,0,0,0
-117.71,33.61,26,72300,0.24122807,4.541832669,1,0,0,0,0
-117.71,33.6,25,72500,0.235505387,4.553738318,1,0,0,0,0
-117.7,33.6,26,80600,0.225269344,4.908653846,1,0,0,0,0
-117.7,33.6,25,77100,0.22331567,4.751798561,1,0,0,0,0
-117.7,33.59,11,190900,0.213583779,5.117122852,1,0,0,0,0
-117.84,33.66,5,230400,0.257142857,3.888888889,1,0,0,0,0
-117.84,33.66,5,231600,0.254739336,4.199004975,1,0,0,0,0
-117.84,33.65,4,225000,0.276531231,4.01216545,1,0,0,0,0
-117.83,33.66,4,296200,0.195845697,5.106060606,1,0,0,0,0
-117.83,33.65,9,187500,0.4169279,2.726495726,1,0,0,0,0
-117.83,33.65,8,250400,0.198231736,5.385964912,1,0,0,0,0
-117.82,33.66,15,387500,0.181707317,6.180904523,1,0,0,0,0
-117.81,33.63,17,410400,0.136251954,7.315359477,1,0,0,0,0
-117.82,33.65,18,362500,0.143467933,7.36013986,1,0,0,0,0
-117.8,33.63,8,270800,0.28125,2.909090909,1,0,0,0,0
-117.8,33.64,8,450400,0.160332809,6.307801418,1,0,0,0,0
-117.8,33.63,15,493000,0.139369592,7.778846154,1,0,0,0,0
-117.82,33.64,18,500001,0.131712259,7.100719424,1,0,0,0,0
-117.81,33.64,16,442100,0.145174709,7.306990881,1,0,0,0,0
-117.81,33.64,4,500001,0.129236071,7.472103004,1,0,0,0,0
-117.88,33.6,31,500001,0.192237609,5.692946058,1,0,0,0,0
-117.87,33.6,20,500001,0.178082192,6.106463878,1,0,0,0,0
-117.87,33.6,35,500000,0.249061327,3.888077859,1,0,0,0,0
-117.87,33.59,44,500001,0.158463385,6.681818182,1,0,0,0,0
-117.87,33.6,33,500001,0.192948718,5.641952984,1,0,0,0,0
-117.86,33.6,30,500001,0.192490746,6.022292994,1,0,0,0,0
-117.87,33.6,34,482900,0.228111274,4.756267409,1,0,0,0,0
-117.89,33.6,36,500001,0.165106952,7.369458128,1,0,0,0,0
-117.9,33.61,41,500001,0.2156476,5.530909091,1,0,0,0,0
-117.91,33.61,40,500001,0.190322581,6.580188679,1,0,0,0,0
-117.91,33.6,37,500001,0.244252874,5.353846154,1,0,0,0,0
-117.92,33.57,37,500001,0.146646796,9.166666667,0,0,0,0,1
-117.9,33.6,25,500001,0.237322515,5.222457627,1,0,0,0,0
-117.92,33.61,23,500001,0.225663717,6.026666667,1,0,0,0,0
-117.91,33.61,38,500001,0.144480519,7.204678363,1,0,0,0,0
-117.92,33.61,37,500001,0.139067524,8.077922078,1,0,0,0,0
-117.92,33.61,36,500001,0.146341463,8.134920635,1,0,0,0,0
-117.91,33.61,36,500001,0.147631408,8.443835616,1,0,0,0,0
-117.88,33.63,21,345400,0.239309984,5.223921354,1,0,0,0,0
-117.89,33.62,24,93800,0.234251969,4.305084746,1,0,0,0,0
-117.88,33.64,16,392200,0.157676349,6.466905188,1,0,0,0,0
-117.9,33.61,19,500001,0.14256127,7.89373297,1,0,0,0,0
-117.89,33.61,16,350000,0.231661832,5.704491726,1,0,0,0,0
-117.89,33.61,41,500001,0.201675978,6.302816901,1,0,0,0,0
-117.89,33.61,42,500001,0.215219062,5.224899598,1,0,0,0,0
-117.89,33.61,44,500001,0.198965193,6.403614458,1,0,0,0,0
-117.89,33.6,40,500001,0.214765101,5.895683453,1,0,0,0,0
-117.89,33.61,45,500001,0.22251726,5.740853659,1,0,0,0,0
-117.9,33.61,44,500001,0.212389381,5.522556391,1,0,0,0,0
-117.87,33.64,26,500001,0.129224652,7.807095344,1,0,0,0,0
-117.86,33.65,4,500001,0.211995578,5.067226891,1,0,0,0,0
-117.87,33.63,9,500001,0.162907675,6.825027685,1,0,0,0,0
-117.87,33.62,15,500001,0.12449072,8.062043796,1,0,0,0,0
-117.88,33.65,24,477300,0.154949785,6.470822281,1,0,0,0,0
-117.9,33.63,26,500001,0.123495319,8.171220401,1,0,0,0,0
-117.91,33.63,20,106300,0.443346891,3.523029683,1,0,0,0,0
-117.9,33.63,32,450700,0.146512936,6.621973929,1,0,0,0,0
-117.9,33.63,26,455000,0.230392157,4.352,1,0,0,0,0
-117.9,33.63,28,500001,0.148523207,6.829971182,1,0,0,0,0
-117.88,33.66,26,295400,0.206747549,5.301321586,1,0,0,0,0
-117.89,33.66,33,265200,0.218358832,4.911202186,1,0,0,0,0
-117.9,33.66,13,226000,0.257612667,4.461956522,1,0,0,0,0
-117.9,33.65,24,245500,0.195062278,5.258479532,1,0,0,0,0
-117.89,33.66,32,253100,0.201023392,5.123595506,1,0,0,0,0
-117.9,33.65,27,441100,0.180664653,5.879218472,1,0,0,0,0
-117.9,33.64,28,339800,0.205596107,5.303225806,1,0,0,0,0
-117.9,33.65,28,261800,0.210474792,4.519911504,1,0,0,0,0
-117.9,33.65,30,272300,0.221311475,4.773913043,1,0,0,0,0
-117.91,33.65,24,217900,0.362711864,3.484251969,1,0,0,0,0
-117.9,33.65,30,284100,0.228274174,4.489010989,1,0,0,0,0
-117.91,33.65,17,276800,0.283885542,3.860465116,1,0,0,0,0
-117.91,33.64,37,268400,0.236236236,4.582568807,1,0,0,0,0
-117.9,33.64,36,310900,0.176995538,5.795977011,1,0,0,0,0
-117.91,33.64,29,325400,0.187651332,5.067484663,1,0,0,0,0
-117.91,33.64,40,326100,0.170071502,5.379120879,1,0,0,0,0
-117.91,33.63,32,311100,0.210415571,4.54784689,1,0,0,0,0
-117.92,33.63,34,317900,0.198063735,5.059183673,1,0,0,0,0
-117.91,33.63,30,335700,0.198937711,5.026699029,1,0,0,0,0
-117.92,33.64,25,268800,0.260791367,4.310077519,1,0,0,0,0
-117.91,33.64,38,307600,0.243924392,4.33984375,1,0,0,0,0
-117.92,33.63,24,236400,0.282330346,4.501440922,1,0,0,0,0
-117.91,33.63,32,407000,0.207664884,5.031390135,1,0,0,0,0
-117.92,33.62,37,471300,0.185966634,5.349081365,1,0,0,0,0
-117.92,33.63,39,490800,0.153846154,6.528888889,1,0,0,0,0
-117.92,33.62,35,458500,0.183964854,5.762658228,1,0,0,0,0
-117.91,33.61,27,500001,0.190873678,8.852216749,1,0,0,0,0
-117.91,33.62,32,500001,0.213820731,4.687793427,1,0,0,0,0
-117.91,33.62,35,500001,0.147980214,6.26873385,1,0,0,0,0
-117.92,33.61,18,312500,0.2763329,5.340277778,1,0,0,0,0
-117.93,33.62,33,500001,0.22010582,5.744680851,1,0,0,0,0
-117.93,33.62,34,484600,0.234352941,4.540598291,1,0,0,0,0
-117.94,33.62,28,439100,0.220963173,5.05730659,1,0,0,0,0
-117.95,33.63,29,500001,0.188502674,6.958139535,1,0,0,0,0
-117.96,33.6,34,471400,0.23983316,4.868020305,0,0,0,0,1
-117.93,33.61,27,366700,0.257475083,5.044692737,1,0,0,0,0
-117.93,33.62,37,500001,0.194192377,5.375609756,1,0,0,0,0
-117.94,33.62,25,500001,0.222222222,4.771084337,1,0,0,0,0
-117.94,33.65,20,222100,0.195945946,5.686396677,1,0,0,0,0
-117.93,33.65,35,215200,0.193624004,5.305970149,1,0,0,0,0
-117.93,33.64,31,185400,0.275755229,3.461126005,1,0,0,0,0
-117.94,33.64,18,272000,0.22817354,4.679197995,1,0,0,0,0
-117.93,33.64,24,192900,0.283870968,3.452970297,1,0,0,0,0
-117.92,33.64,24,188700,0.273729815,4.155482815,1,0,0,0,0
-117.94,33.64,24,225000,0.279854148,3.294294294,1,0,0,0,0
-117.93,33.64,15,177800,0.301113064,3.933179724,1,0,0,0,0
-117.95,33.63,27,358800,0.193250301,5.618510158,1,0,0,0,0
-117.95,33.63,27,381500,0.205387205,5.210526316,1,0,0,0,0
-117.93,33.63,10,226300,0.264642082,4.281733746,1,0,0,0,0
-117.95,33.63,17,271600,0.229355078,4.394136808,1,0,0,0,0
-117.91,33.65,19,213400,0.264946507,4.032994924,1,0,0,0,0
-117.92,33.64,5,225000,0.302423604,3.889344262,1,0,0,0,0
-117.92,33.65,15,182500,0.364400306,3.087264151,1,0,0,0,0
-117.93,33.65,29,225000,0.299281724,3.461325967,1,0,0,0,0
-117.91,33.65,24,181300,0.330655957,3.254901961,1,0,0,0,0
-117.92,33.65,28,225400,0.389144434,2.557647059,1,0,0,0,0
-117.92,33.65,25,211500,0.279928529,3.549682875,1,0,0,0,0
-117.92,33.65,20,220000,0.282530554,3.863888889,1,0,0,0,0
-117.93,33.65,27,275000,0.31644583,3.412234043,1,0,0,0,0
-117.92,33.68,28,244600,0.175743303,6.066071429,1,0,0,0,0
-117.93,33.67,27,336500,0.134396355,7.301455301,1,0,0,0,0
-117.94,33.67,26,367000,0.123040752,7.900928793,1,0,0,0,0
-117.94,33.66,16,224100,0.214797136,5.097323601,1,0,0,0,0
-117.94,33.65,15,209700,0.219742063,4.811455847,1,0,0,0,0
-117.93,33.65,34,220100,0.198505371,4.990675991,1,0,0,0,0
-117.93,33.69,19,263800,0.168716372,6.136792453,1,0,0,0,0
-117.93,33.69,26,261000,0.167611623,6.017057569,1,0,0,0,0
-117.92,33.68,25,245600,0.225086763,4.712616822,1,0,0,0,0
-117.93,33.68,33,264200,0.162162162,6.20979021,1,0,0,0,0
-117.94,33.68,26,374200,0.128854889,8.044230769,1,0,0,0,0
-117.92,33.67,14,430900,0.269762211,3.916928886,1,0,0,0,0
-117.93,33.66,18,414700,0.122369065,8.304878049,1,0,0,0,0
-117.93,33.65,26,213000,0.265134625,3.947867299,1,0,0,0,0
-117.91,33.69,30,229500,0.157544379,6.392434988,1,0,0,0,0
-117.91,33.67,16,218400,0.285893732,3.762287335,1,0,0,0,0
-117.9,33.68,25,249200,0.164164306,6.198419666,1,0,0,0,0
-117.9,33.67,26,266100,0.156761069,6.395408163,1,0,0,0,0
-117.89,33.68,26,260300,0.173493976,5.916496945,1,0,0,0,0
-117.9,33.67,25,275900,0.153364632,6.870967742,1,0,0,0,0
-117.91,33.67,32,253500,0.183780249,5.374340949,1,0,0,0,0
-117.91,33.66,26,243300,0.230168374,5.16218638,1,0,0,0,0
-117.91,33.65,14,180900,0.292147806,3.695590327,1,0,0,0,0
-117.91,33.66,21,193800,0.295667447,3.935483871,1,0,0,0,0
-117.9,33.66,22,161000,0.262892377,3.803837953,1,0,0,0,0
-117.9,33.66,4,192600,0.199561404,5.428571429,1,0,0,0,0
-117.9,33.69,13,316600,0.16839248,6.287610619,1,0,0,0,0
-117.87,33.69,4,275000,0.328626444,3.567938931,1,0,0,0,0
-117.89,33.68,8,181300,0.298408488,3.849744712,1,0,0,0,0
-117.88,33.69,20,233100,0.183114447,5.33,1,0,0,0,0
-117.86,33.71,21,152800,0.226183844,4.4875,1,0,0,0,0
-117.86,33.71,36,157500,0.219895288,5.162162162,1,0,0,0,0
-117.87,33.71,16,155500,0.201942891,5.47020934,1,0,0,0,0
-117.87,33.71,13,262500,0.312787489,3.178362573,1,0,0,0,0
-117.87,33.7,17,266400,0.188743781,5.203883495,1,0,0,0,0
-117.87,33.7,21,246000,0.179276316,5.808917197,1,0,0,0,0
-117.88,33.71,27,184900,0.186090226,5.522491349,1,0,0,0,0
-117.88,33.71,30,185200,0.206440483,4.712737127,1,0,0,0,0
-117.88,33.71,20,245000,0.292865362,4.228710462,1,0,0,0,0
-117.88,33.7,18,225800,0.17470726,5.271604938,1,0,0,0,0
-117.88,33.7,17,116700,0.301444748,3.825242718,1,0,0,0,0
-117.88,33.7,24,240500,0.164794007,7.216216216,1,0,0,0,0
-117.88,33.7,16,205400,0.237873754,4.439528024,1,0,0,0,0
-117.9,33.72,36,137500,0.264108352,3.852173913,1,0,0,0,0
-117.91,33.72,32,182100,0.206896552,4.720930233,1,0,0,0,0
-117.9,33.72,33,180700,0.215078454,4.812154696,1,0,0,0,0
-117.9,33.73,31,155200,0.261315115,3.890365449,1,0,0,0,0
-117.89,33.72,25,197800,0.195026479,5.109411765,1,0,0,0,0
-117.89,33.72,23,183500,0.23340564,4.591633466,1,0,0,0,0
-117.88,33.73,32,177500,0.182331793,5.864457831,1,0,0,0,0
-117.88,33.72,38,165300,0.21111893,5.403041825,1,0,0,0,0
-117.88,33.72,36,170000,0.184293194,5.805471125,1,0,0,0,0
-117.9,33.71,16,260500,0.149714829,6.356495468,1,0,0,0,0
-117.89,33.71,23,202400,0.182841069,5.406844106,1,0,0,0,0
-117.89,33.71,24,233300,0.18419244,5.796812749,1,0,0,0,0
-117.9,33.71,16,252000,0.165362546,5.461538462,1,0,0,0,0
-117.89,33.71,16,266300,0.14142049,6.656903766,1,0,0,0,0
-117.9,33.71,15,305200,0.131725417,8.166666667,1,0,0,0,0
-117.91,33.71,16,145700,0.251525859,4.353846154,1,0,0,0,0
-117.89,33.7,13,129200,0.308023694,3.537142857,1,0,0,0,0
-117.9,33.7,12,190800,0.236421725,4.747219414,1,0,0,0,0
-117.9,33.7,15,162500,0.29969419,3.610410095,1,0,0,0,0
-117.86,33.73,31,150500,0.240358744,4.305019305,1,0,0,0,0
-117.86,33.72,31,157700,0.248743719,3.901960784,1,0,0,0,0
-117.87,33.72,39,165900,0.211240922,5.11631664,1,0,0,0,0
-117.87,33.72,37,174000,0.224277978,4.37944664,1,0,0,0,0
-117.86,33.72,37,150600,0.299510147,3.581453634,1,0,0,0,0
-117.86,33.72,32,159100,0.232717317,4.222543353,1,0,0,0,0
-117.85,33.73,28,115000,0.382921948,2.519327731,1,0,0,0,0
-117.84,33.73,20,175000,0.284603421,3.844544096,1,0,0,0,0
-117.84,33.74,22,121400,0.296772069,3.644657863,1,0,0,0,0
-117.84,33.74,24,134600,0.232305936,4.103044496,1,0,0,0,0
-117.84,33.74,25,112500,0.317381738,3.417293233,1,0,0,0,0
-117.83,33.74,23,131500,0.287128713,3.748453608,1,0,0,0,0
-117.86,33.75,5,154200,0.262032086,3.666666667,1,0,0,0,0
-117.86,33.75,31,173400,0.292447473,3.762820513,1,0,0,0,0
-117.86,33.75,6,123200,0.382747604,2.488076312,1,0,0,0,0
-117.86,33.76,15,117500,0.349001175,3.350393701,1,0,0,0,0
-117.85,33.74,19,159800,0.286057692,3.804878049,1,0,0,0,0
-117.85,33.75,27,171400,0.273474686,3.794745484,1,0,0,0,0
-117.86,33.74,9,165300,0.325714286,3.181818182,1,0,0,0,0
-117.86,33.74,32,175900,0.218523878,4.668918919,1,0,0,0,0
-117.85,33.74,26,170800,0.387408266,2.633774161,1,0,0,0,0
-117.86,33.73,23,177400,0.265356265,4.239583333,1,0,0,0,0
-117.86,33.73,30,182100,0.215767635,4.802536232,1,0,0,0,0
-117.86,33.73,26,180200,0.267920094,3.676025918,1,0,0,0,0
-117.87,33.74,31,158500,0.27887083,3.705229794,1,0,0,0,0
-117.87,33.74,52,172500,0.218166736,4.627639155,1,0,0,0,0
-117.86,33.74,38,165600,0.265838509,4.031719533,1,0,0,0,0
-117.86,33.73,38,159100,0.223730298,4.531746032,1,0,0,0,0
-117.86,33.74,34,162500,0.279503106,3.6064,1,0,0,0,0
-117.89,33.73,33,177400,0.286697248,3.76945245,1,0,0,0,0
-117.9,33.73,32,164100,0.284300341,3.430913349,1,0,0,0,0
-117.9,33.73,30,166400,0.230563003,4.576687117,1,0,0,0,0
-117.88,33.73,33,163500,0.259275426,3.889643463,1,0,0,0,0
-117.88,33.73,36,170500,0.201537839,5.202105263,1,0,0,0,0
-117.89,33.75,31,139200,0.232365145,4.003322259,1,0,0,0,0
-117.89,33.74,32,158400,0.233674776,4.501440922,1,0,0,0,0
-117.89,33.74,34,160600,0.200682206,5.33030303,1,0,0,0,0
-117.9,33.75,28,159500,0.216196137,4.841726619,1,0,0,0,0
-117.9,33.74,19,180400,0.24201788,4.745454545,1,0,0,0,0
-117.9,33.74,18,166700,0.234607219,4.262443439,1,0,0,0,0
-117.91,33.74,25,183200,0.225836649,4.634490239,1,0,0,0,0
-117.91,33.73,26,179900,0.212184003,4.740667976,1,0,0,0,0
-117.9,33.73,26,178500,0.237160121,4.257234727,1,0,0,0,0
-117.9,33.74,24,111000,0.325716235,3.218441273,1,0,0,0,0
-117.9,33.74,25,173100,0.201732673,4.275132275,1,0,0,0,0
-117.9,33.74,24,151700,0.344250871,2.847222222,1,0,0,0,0
-117.89,33.74,32,159000,0.21969697,5.840707965,1,0,0,0,0
-117.89,33.74,33,154400,0.224555735,4.239726027,1,0,0,0,0
-117.89,33.73,32,163900,0.184065934,5.392592593,1,0,0,0,0
-117.88,33.75,10,151800,0.323642348,3.326642336,1,0,0,0,0
-117.88,33.74,29,151900,0.241666667,3.977900552,1,0,0,0,0
-117.88,33.74,16,159400,0.308864266,3.274376417,1,0,0,0,0
-117.88,33.74,31,140300,0.264285714,4.179104478,1,0,0,0,0
-117.87,33.74,16,158900,0.293644409,3.305851064,1,0,0,0,0
-117.88,33.74,19,148500,0.283945157,3.560629921,1,0,0,0,0
-117.88,33.74,25,163500,0.309616454,3.343866171,1,0,0,0,0
-117.87,33.76,6,183300,0.399064171,2.647787611,1,0,0,0,0
-117.87,33.75,14,144400,0.346724575,3.076837416,1,0,0,0,0
-117.87,33.75,18,162500,0.365853659,3.153846154,1,0,0,0,0
-117.86,33.75,39,158000,0.316363636,2.669902913,1,0,0,0,0
-117.86,33.75,13,137500,0.366421569,2.476479514,1,0,0,0,0
-117.87,33.75,12,102500,0.38713156,3.499371069,1,0,0,0,0
-117.87,33.75,26,350000,0.277372263,4.326315789,1,0,0,0,0
-117.88,33.76,37,235500,0.226572959,4.486486486,1,0,0,0,0
-117.88,33.76,17,205300,0.268099548,4.055045872,1,0,0,0,0
-117.88,33.75,50,195400,0.169642857,5.743589744,1,0,0,0,0
-117.88,33.75,34,187200,0.224034621,4.69375,1,0,0,0,0
-117.9,33.76,26,176800,0.262135922,3.909489051,1,0,0,0,0
-117.9,33.75,32,163000,0.22768093,4.443661972,1,0,0,0,0
-117.89,33.76,36,177200,0.215361446,4.651488616,1,0,0,0,0
-117.89,33.75,34,170100,0.237559027,4.362916006,1,0,0,0,0
-117.88,33.78,26,187500,0.232211804,5.285714286,1,0,0,0,0
-117.88,33.77,31,288800,0.139270302,7.041436464,1,0,0,0,0
-117.88,33.78,26,237400,0.213307864,4.33839779,1,0,0,0,0
-117.89,33.77,32,195000,0.243381725,5.169977925,1,0,0,0,0
-117.89,33.77,35,189600,0.190661479,4.888586957,1,0,0,0,0
-117.89,33.76,34,192700,0.2,5.223880597,1,0,0,0,0
-117.87,33.77,52,320300,0.141719745,6.882191781,1,0,0,0,0
-117.87,33.76,37,311300,0.172162654,6.27284264,1,0,0,0,0
-117.86,33.77,39,240300,0.157489781,6.388632873,1,0,0,0,0
-117.86,33.76,34,205300,0.177925785,5.926691729,1,0,0,0,0
-117.84,33.76,14,218800,0.290123457,3.994520548,1,0,0,0,0
-117.85,33.76,26,204700,0.227076125,5.290617849,1,0,0,0,0
-117.84,33.76,16,215700,0.214285714,4.76,1,0,0,0,0
-117.84,33.76,22,219400,0.206349206,4.666666667,1,0,0,0,0
-117.84,33.75,16,139500,0.265857568,4.345273632,1,0,0,0,0
-117.85,33.76,33,213800,0.175241158,5.029649596,1,0,0,0,0
-117.84,33.77,14,206500,0.215775159,5.04805492,1,0,0,0,0
-117.85,33.77,23,233100,0.203103914,5.154782609,1,0,0,0,0
-117.84,33.77,26,249100,0.173432836,6.090909091,1,0,0,0,0
-117.84,33.76,26,229600,0.193838863,5.184275184,1,0,0,0,0
-117.83,33.75,22,296400,0.182496502,5.718222222,1,0,0,0,0
-117.82,33.75,30,236500,0.183848797,5.950920245,1,0,0,0,0
-117.82,33.75,24,146500,0.234042553,4.532994924,1,0,0,0,0
-117.82,33.74,25,137800,0.25,4.310618067,1,0,0,0,0
-117.83,33.75,34,210200,0.22593985,4.691358025,1,0,0,0,0
-117.81,33.75,23,252200,0.181818182,5.448598131,1,0,0,0,0
-117.8,33.74,30,247200,0.154384982,6.646182495,1,0,0,0,0
-117.81,33.73,19,252800,0.245841711,4.387329591,1,0,0,0,0
-117.81,33.74,24,216900,0.240727003,4.306709265,1,0,0,0,0
-117.81,33.73,19,140600,0.242416708,4.215932914,1,0,0,0,0
-117.81,33.73,23,234200,0.181937173,5.506306306,1,0,0,0,0
-117.82,33.73,23,137000,0.303697876,3.765925926,1,0,0,0,0
-117.82,33.73,24,225000,0.224852071,4.447368421,1,0,0,0,0
-117.82,33.73,27,223000,0.203149606,4.810606061,1,0,0,0,0
-117.83,33.74,23,183600,0.26545633,4.019723866,1,0,0,0,0
-117.83,33.73,20,160400,0.276872399,3.937201365,1,0,0,0,0
-117.8,33.76,27,366800,0.129943503,7.925373134,1,0,0,0,0
-117.79,33.76,25,487200,0.12371134,8.180722892,1,0,0,0,0
-117.79,33.75,26,500001,0.11925337,8.874233129,1,0,0,0,0
-117.79,33.75,26,500001,0.127580372,7.922252011,1,0,0,0,0
-117.8,33.75,29,286600,0.159581426,6.451476793,1,0,0,0,0
-117.8,33.74,33,290200,0.156747405,6.39380531,1,0,0,0,0
-117.81,33.75,25,227800,0.199154334,5.163755459,1,0,0,0,0
-117.79,33.77,23,451300,0.12541713,7.851528384,1,0,0,0,0
-117.79,33.77,21,439000,0.127155668,8.379576108,1,0,0,0,0
-117.78,33.76,25,500001,0.115486726,8.897637795,1,0,0,0,0
-117.78,33.78,6,481500,0.131025327,8.305343511,1,0,0,0,0
-117.76,33.79,4,374000,0.14129708,7.231265109,1,0,0,0,0
-117.77,33.76,19,500001,0.113816535,8.291079812,1,0,0,0,0
-117.82,33.77,32,324600,0.130415945,7.2125,1,0,0,0,0
-117.83,33.77,22,203200,0.217185386,5.297491039,1,0,0,0,0
-117.83,33.77,26,285400,0.172987224,6.028117359,1,0,0,0,0
-117.82,33.76,27,287800,0.139009288,7.209821429,1,0,0,0,0
-117.82,33.77,27,359200,0.121799845,7.582352941,1,0,0,0,0
-117.82,33.76,33,265600,0.154289834,6.815724816,1,0,0,0,0
-117.81,33.76,32,281800,0.165124208,6.356037152,1,0,0,0,0
-117.8,33.77,29,349500,0.130058867,7.935766423,1,0,0,0,0
-117.81,33.77,31,334600,0.134948097,7.281889764,1,0,0,0,0
-117.81,33.83,8,477100,0.120666121,9.180451128,1,0,0,0,0
-117.83,33.83,13,377600,0.130087789,7.533066132,1,0,0,0,0
-117.83,33.83,23,231400,0.197117117,5.441176471,1,0,0,0,0
-117.82,33.8,15,165600,0.20174618,5.389915966,1,0,0,0,0
-117.83,33.79,29,218100,0.162310867,5.549618321,1,0,0,0,0
-117.82,33.79,26,222300,0.239681939,4.280388979,1,0,0,0,0
-117.83,33.8,30,221000,0.160831742,6.456164384,1,0,0,0,0
-117.83,33.8,31,196000,0.202876984,4.977777778,1,0,0,0,0
-117.84,33.79,37,235700,0.168313209,5.741596639,1,0,0,0,0
-117.83,33.79,25,220100,0.247826087,4.5,1,0,0,0,0
-117.84,33.79,34,199600,0.232818533,4.259868421,1,0,0,0,0
-117.84,33.78,26,229200,0.168412883,5.965277778,1,0,0,0,0
-117.84,33.78,24,248000,0.206182866,5.353436185,1,0,0,0,0
-117.81,33.79,23,211900,0.195889531,5.396880416,1,0,0,0,0
-117.82,33.78,25,318500,0.129596142,7.704334365,1,0,0,0,0
-117.81,33.78,27,270500,0.141264976,7.250505051,1,0,0,0,0
-117.82,33.78,28,274700,0.148717949,6.547445255,1,0,0,0,0
-117.81,33.82,20,500001,0.113160695,8.836990596,1,0,0,0,0
-117.8,33.83,17,500001,0.117805453,8.586705202,1,0,0,0,0
-117.82,33.82,22,500001,0.117239206,8.938028169,1,0,0,0,0
